prob_density,r,z,vr,vz
0.0,0.0,1.79075085e-06,0.0,0.4784192249
11.01368,2.3113400000000004e-10,1.7907498695e-06,-0.0029024259,0.4728107545
22.200996,4.62247e-10,1.7907466555000002e-06,-0.0043096998,0.4764468043
33.333677,6.933095000000001e-10,1.7907408535e-06,-0.0052230107,0.4772531947
44.464514,9.242920000000001e-10,1.7907324365000002e-06,-0.0061019515,0.4777205196
55.549402,1.1551665000000002e-09,1.7907214565e-06,-0.0068857278,0.4778870978
66.597295,1.385907e-09,1.7907079385e-06,-0.0077533098,0.4779386054
77.595426,1.6164860000000002e-09,1.7906919005e-06,-0.0086062468,0.477916621
88.537032,1.8468775e-09,1.790673353e-06,-0.0094813449,0.4778348202
99.413313,2.0770540000000004e-09,1.7906523070000002e-06,-0.0103592117,0.4777055918
110.217733,2.30699e-09,1.7906287725000002e-06,-0.0112505406,0.4775405195
120.941132,2.5366585e-09,1.7906027575000002e-06,-0.0121514805,0.47733885
131.574881,2.7660345e-09,1.7905742700000001e-06,-0.0130629826,0.4771005847
142.112051,2.9950915000000003e-09,1.7905433200000003e-06,-0.0139870486,0.4768313912
152.5442,3.2238040000000004e-09,1.7905099165e-06,-0.0149248768,0.4765309342
162.862359,3.4521465000000005e-09,1.7904740680000002e-06,-0.0158767954,0.4761969473
173.059122,3.6800940000000003e-09,1.7904357850000002e-06,-0.0168432967,0.4758311747
183.127117,3.9076220000000004e-09,1.7903950785000001e-06,-0.0178261877,0.4754351833
193.059863,4.1347050000000006e-09,1.7903519600000003e-06,-0.0188277299,0.4750134786
202.84816,4.36132e-09,1.7903064385000003e-06,-0.0198482256,0.4745604797
212.481353,4.587442e-09,1.790258525e-06,-0.0208888312,0.4740719239
221.951219,4.813047000000001e-09,1.7902082310000001e-06,-0.0219509645,0.4735466461
231.250357,5.0381115e-09,1.7901555695e-06,-0.0230359559,0.4729851202
240.372646,5.2626135000000006e-09,1.7901005540000001e-06,-0.0241436386,0.4723898217
249.315642,5.4865295e-09,1.790043199e-06,-0.0252758392,0.4717703272
258.071444,5.7098370000000005e-09,1.7899835170000003e-06,-0.0264342162,0.4711264481
266.62702,5.932513500000001e-09,1.7899215185e-06,-0.0276197936,0.4704481134
274.971647,6.154536e-09,1.7898572165000002e-06,-0.0288345549,0.4697296526
283.09633,6.375884000000001e-09,1.7897906235000001e-06,-0.0300804255,0.4689687749
290.993218,6.596535500000001e-09,1.7897217540000001e-06,-0.0313588864,0.4681647726
298.656123,6.8164700000000006e-09,1.7896506230000001e-06,-0.0326707881,0.4673191223
306.081075,7.035667500000001e-09,1.789577247e-06,-0.0340150817,0.4664361742
313.268647,7.254106000000001e-09,1.7895016425e-06,-0.0353927699,0.465529207
320.208316,7.4717655e-09,1.7894238230000003e-06,-0.0368053123,0.4645933079
326.884826,7.688625e-09,1.7893438010000003e-06,-0.0382551278,0.4636167409
333.28724,7.904665000000001e-09,1.7892615900000002e-06,-0.0397447062,0.4625943386
339.407511,8.119866000000001e-09,1.7891772045000002e-06,-0.0412758367,0.4615243769
345.239284,8.334209500000001e-09,1.7890906610000003e-06,-0.0428494307,0.4604074898
350.779559,8.547677500000001e-09,1.7890019755000002e-06,-0.0444650397,0.4592475217
356.027432,8.76025e-09,1.788911167e-06,-0.0461187899,0.4580527463
360.997344,8.971908000000001e-09,1.788818254e-06,-0.0478082541,0.4568469283
365.675718,9.182633e-09,1.7887232475000002e-06,-0.0495359849,0.4556211785
370.037422,9.392406000000001e-09,1.7886261575000002e-06,-0.0513078355,0.4543542112
374.066573,9.6012105e-09,1.788526995e-06,-0.0531284948,0.45303588
377.751874,9.80903e-09,1.788425772e-06,-0.0550013314,0.4516611739
381.082462,1.0015847000000001e-08,1.788322502e-06,-0.0569284164,0.4502276919
384.047088,1.0221642e-08,1.7882172010000001e-06,-0.0589104058,0.4487354486
386.642312,1.0426397000000001e-08,1.788109888e-06,-0.0609467425,0.447186928
388.87064,1.0630093000000001e-08,1.7880005810000002e-06,-0.0630347054,0.4455885534
390.74228,1.0832714e-08,1.7878893010000001e-06,-0.0651668751,0.4439511232
392.29126,1.1034243000000001e-08,1.7877760670000002e-06,-0.0673332591,0.4423071921
393.504313,1.1234665000000002e-08,1.7876608910000002e-06,-0.0695366771,0.4406493229
394.344758,1.1433965000000002e-08,1.7875437795e-06,-0.0717876467,0.4389495309
394.793195,1.1632129500000001e-08,1.7874247415e-06,-0.0740924759,0.4371949296
394.835356,1.1829144000000002e-08,1.7873037880000002e-06,-0.0764542364,0.4353808235
394.454426,1.2024988000000001e-08,1.7871809360000001e-06,-0.0788732322,0.433506509
393.650075,1.2219641e-08,1.7870562045000001e-06,-0.0813474083,0.4315751616
392.433055,1.24130845e-08,1.786929614e-06,-0.0838709084,0.4295951869
390.826488,1.26053e-08,1.7868011870000002e-06,-0.0864312738,0.4275808173
388.890512,1.2796271000000001e-08,1.7866709440000002e-06,-0.0890086291,0.4255750387
386.59996,1.2985982000000002e-08,1.7865388935000003e-06,-0.0916097772,0.4235630627
383.897395,1.31744185e-08,1.786405038e-06,-0.0942539117,0.4215062571
380.756921,1.3361567500000002e-08,1.7862693835000001e-06,-0.0969508059,0.4193873568
377.167039,1.3547417000000001e-08,1.7861319365000001e-06,-0.0997048568,0.4171993825
373.121043,1.3731955e-08,1.7859927075000002e-06,-0.1025167296,0.4149400567
368.610682,1.3915163500000002e-08,1.7858517130000002e-06,-0.1053833011,0.4126113308
363.646928,1.4097024500000002e-08,1.7857089740000003e-06,-0.1082983321,0.4102195369
358.254787,1.4277522500000002e-08,1.7855645120000001e-06,-0.1112503308,0.4077751307
352.485053,1.4456642000000002e-08,1.7854183505000001e-06,-0.114218169,0.4053013834
346.401075,1.4634369500000001e-08,1.7852705095e-06,-0.1171778893,0.4028344423
339.944716,1.4810686500000002e-08,1.7851209990000001e-06,-0.1201437138,0.4003473153
333.073428,1.49855765e-08,1.78496983e-06,-0.1231307694,0.3978134069
325.790201,1.5159023500000003e-08,1.7848170150000003e-06,-0.1261389873,0.395228924
318.116235,1.5331015e-08,1.7846625685000002e-06,-0.1291610251,0.3925968065
310.109897,1.5501539500000003e-08,1.7845065080000001e-06,-0.13217469,0.3899422243
301.777741,1.5670580000000004e-08,1.784348847e-06,-0.1351719992,0.3872723268
293.07592,1.5838122500000004e-08,1.7841895935e-06,-0.1381681125,0.3845617078
283.992123,1.6004152e-08,1.7840287595000002e-06,-0.1411675633,0.381798815
274.547595,1.6168655000000003e-08,1.7838663595000002e-06,-0.1441643426,0.3789856439
264.779213,1.6331621000000002e-08,1.7837024110000001e-06,-0.1471460276,0.3761304909
254.733788,1.6493039500000002e-08,1.7835369355000002e-06,-0.1500934937,0.3732450244
244.498073,1.6652894000000003e-08,1.7833699635e-06,-0.1529705192,0.3703639452
234.097749,1.6811170000000002e-08,1.7832015135000002e-06,-0.1557644443,0.367496178
223.489922,1.6967854500000002e-08,1.7830315940000002e-06,-0.1584911962,0.3646169407
212.678934,1.7122938500000002e-08,1.7828602150000001e-06,-0.1611535905,0.3617163319
201.70135,1.7276414e-08,1.7826873900000003e-06,-0.1637418892,0.3587980235
190.605498,1.7428277500000003e-08,1.7825131345000002e-06,-0.166241624,0.3558700689
179.445624,1.75785225e-08,1.782337472e-06,-0.1686336917,0.3529435342
168.288416,1.77271405e-08,1.7821604315000002e-06,-0.1708948845,0.3500330713
157.209936,1.7874126000000002e-08,1.781982043e-06,-0.1729995145,0.347156818
146.248106,1.8019476e-08,1.7818023290000003e-06,-0.1749354453,0.3443193807
135.444838,1.81631905e-08,1.7816213115000003e-06,-0.1766925135,0.3415235518
124.854504,1.8305272500000003e-08,1.7814390150000002e-06,-0.1782565425,0.3387762449
114.532364,1.8445727e-08,1.7812554625e-06,-0.1796135773,0.3360853843
104.519638,1.8584562500000002e-08,1.7810706805000003e-06,-0.1807555853,0.3334531029
94.880012,1.87217905e-08,1.7808847005000001e-06,-0.1816711333,0.3308849007
85.692639,1.88574255e-08,1.7806975645000002e-06,-0.1823415382,0.3283935329
77.00947,1.8991484e-08,1.78050931e-06,-0.1827547911,0.3259875506
68.85698,1.9123993500000003e-08,1.7803199625e-06,-0.1829103248,0.3236671309
61.245251,1.9254983e-08,1.7801295495000002e-06,-0.1828160517,0.3214256233
54.211569,1.9384481e-08,1.7799381175000001e-06,-0.1824758267,0.3192618557
47.773262,1.9512520000000003e-08,1.7797457085000002e-06,-0.1818918923,0.3171777703
41.907725,1.9639143e-08,1.7795523455000003e-06,-0.1810817027,0.3151638958
36.602034,1.97643955e-08,1.7793580680000002e-06,-0.1800709292,0.3132056159
31.863077,1.9888320500000004e-08,1.7791629395000001e-06,-0.1788772352,0.3112965143
27.66854,2.001096e-08,1.7789670170000001e-06,-0.1775132809,0.3094340919
23.977171,2.0132367000000002e-08,1.7787703375e-06,-0.1759987996,0.3076107671
20.741373,2.0252594500000004e-08,1.7785729255e-06,-0.1743546803,0.3058184979
17.906822,2.0371693500000002e-08,1.778374806e-06,-0.1726046227,0.3040472274
15.433504,2.0489712000000004e-08,1.778176024e-06,-0.1707800137,0.302282552
13.292015,2.06067005e-08,1.7779766335000002e-06,-0.1689040961,0.300515845
11.44675,2.0722713000000004e-08,1.7777766715000003e-06,-0.1669900175,0.2987444486
9.85978,2.0837802e-08,1.7775761725e-06,-0.1650509608,0.2969653332
8.495893,2.0952017e-08,1.777375167e-06,-0.1630989198,0.2951757829
7.323781,2.1065404500000002e-08,1.7771736885000001e-06,-0.1611467463,0.2933722636
6.318294,2.1178010500000004e-08,1.776971774e-06,-0.1592078987,0.2915508156
5.456941,2.1289883000000003e-08,1.7767694530000001e-06,-0.1572894545,0.2897108664
4.719051,2.1401066500000004e-08,1.7765667530000003e-06,-0.1553968892,0.2878525067
4.086646,2.1511605e-08,1.7763636995000003e-06,-0.1535346588,0.2859760374
3.544233,2.1621539000000002e-08,1.7761603165000002e-06,-0.1517063073,0.2840819886
3.078571,2.17309085e-08,1.7759566260000002e-06,-0.1499145134,0.2821711368
2.678329,2.1839751000000002e-08,1.7757526500000002e-06,-0.148161117,0.2802444806
2.333874,2.1948103e-08,1.7755484075e-06,-0.1464475941,0.2783030029
2.037036,2.2055999e-08,1.7753439175e-06,-0.1447750001,0.2763477339
1.780889,2.21634725e-08,1.7751391980000003e-06,-0.1431439977,0.2743797367
1.559544,2.2270556000000002e-08,1.7749342670000003e-06,-0.1415549588,0.2724001304
1.368014,2.2377278500000004e-08,1.7747291455e-06,-0.1400080248,0.2704100688
1.202079,2.2483669500000004e-08,1.7745238520000002e-06,-0.1385031169,0.2684106398
1.058213,2.2589756000000004e-08,1.7743184045000001e-06,-0.1370396302,0.2664031171
0.933248,2.2695566e-08,1.774112815e-06,-0.1356140785,0.2643901346
0.824415,2.2801125500000002e-08,1.7739070915e-06,-0.1342245216,0.2623733651
0.729425,2.2906459500000003e-08,1.7737012445e-06,-0.1328706375,0.2603535427
0.646374,2.3011590000000003e-08,1.7734952865000003e-06,-0.1315520496,0.258331388
0.57365,2.3116540500000002e-08,1.7732892300000001e-06,-0.1302683381,0.2563076052
0.509884,2.3221332500000002e-08,1.7730830865e-06,-0.1290190597,0.2542828868
0.453901,2.33259875e-08,1.7728768680000002e-06,-0.1278037444,0.2522578768
0.404706,2.3430527500000003e-08,1.7726705865000002e-06,-0.1266218933,0.2502331759
0.361432,2.3534970000000002e-08,1.772464257e-06,-0.1254716464,0.2482101179
0.323281,2.36393325e-08,1.7722578895000001e-06,-0.1243497387,0.2461906705
0.289575,2.37436325e-08,1.7720514930000003e-06,-0.1232554904,0.2441754255
0.259752,2.3847887e-08,1.7718450760000004e-06,-0.1221885511,0.2421647271
0.233339,2.39521135e-08,1.7716386475000002e-06,-0.1211485617,0.2401588975
0.209924,2.4056327500000004e-08,1.7714322150000002e-06,-0.1201340835,0.2381588165
0.18912,2.4160545000000004e-08,1.7712257850000001e-06,-0.1191424837,0.2361659445
0.170598,2.42647795e-08,1.7710193625000002e-06,-0.1181732226,0.2341806316
0.154085,2.4369046000000003e-08,1.7708129540000002e-06,-0.1172260534,0.2322030266
0.139345,2.4473358500000004e-08,1.7706065655000002e-06,-0.1163007542,0.2302333038
0.126176,2.4577731500000002e-08,1.7704002025000003e-06,-0.1153971029,0.2282716037
0.114405,2.468218e-08,1.7701938715000003e-06,-0.1145148119,0.2263180735
0.103873,2.4786715000000004e-08,1.7699875800000003e-06,-0.1136516488,0.224373907
0.094425,2.4891346e-08,1.7697813360000002e-06,-0.1128050909,0.222440451
0.085933,2.4996081e-08,1.7695751455e-06,-0.111974893,0.2205178288
0.07829,2.51009305e-08,1.7693690165000002e-06,-0.1111609397,0.2186060651
0.071404,2.52059025e-08,1.769162956e-06,-0.1103631322,0.2167052057
0.065194,2.5311006500000005e-08,1.7689569715000002e-06,-0.1095813692,0.2148152732
0.059592,2.54162525e-08,1.7687510695000001e-06,-0.1088153908,0.2129363563
0.054533,2.5521649500000004e-08,1.7685452535000002e-06,-0.1080634544,0.2110692918
0.049955,2.5627207500000003e-08,1.7683395245e-06,-0.107324502,0.2092145417
0.045808,2.5732936000000002e-08,1.7681338830000003e-06,-0.1065984423,0.207372033
0.042046,2.5838845e-08,1.7679283300000003e-06,-0.1058851961,0.2055416734
0.038631,2.5944944500000002e-08,1.767722867e-06,-0.105184702,0.2037233947
0.035528,2.60512435e-08,1.7675174975e-06,-0.1044969113,0.2019171431
0.032708,2.6157747500000002e-08,1.767312233e-06,-0.1038217822,0.2001229057
0.030144,2.6264461000000004e-08,1.7671070805000002e-06,-0.103158113,0.1983412729
0.027808,2.6371390000000004e-08,1.766902045e-06,-0.1025036934,0.1965733418
0.025676,2.6478539e-08,1.7666971280000001e-06,-0.1018582622,0.19481916
0.023728,2.65859135e-08,1.7664923335000001e-06,-0.1012217844,0.1930786163
0.021946,2.6693519e-08,1.7662876635000001e-06,-0.1005942292,0.1913516052
0.020314,2.6801361000000002e-08,1.7660831220000003e-06,-0.0999755736,0.1896380327
0.01882,2.6909444500000004e-08,1.765878711e-06,-0.0993657951,0.1879378032
0.01745,2.7017776000000002e-08,1.7656744350000002e-06,-0.098764867,0.186250808
0.016194,2.7126361000000003e-08,1.7654702950000002e-06,-0.098172413,0.1845771209
0.015041,2.7235205e-08,1.7652662905000001e-06,-0.0975871443,0.1829172929
0.013981,2.7344314e-08,1.765062421e-06,-0.0970087537,0.1812713547
0.013005,2.7453691000000003e-08,1.7648586895000004e-06,-0.0964372226,0.1796391919
0.012107,2.7563339000000002e-08,1.7646550995e-06,-0.0958725335,0.1780206987
0.011278,2.76732615e-08,1.7644516565000003e-06,-0.0953146731,0.176415777
0.010513,2.77834615e-08,1.7642483635000001e-06,-0.0947636306,0.1748243327
0.009808,2.7893942e-08,1.7640452260000001e-06,-0.0942193931,0.1732462655
0.009157,2.8004706e-08,1.7638422475000004e-06,-0.093681893,0.1716814962
0.008555,2.8115757000000004e-08,1.7636394305000002e-06,-0.093150259,0.1701303818
0.007999,2.8227098500000005e-08,1.763436775e-06,-0.0926237658,0.1685931949
0.007483,2.8338733e-08,1.7632342805000003e-06,-0.0921023697,0.167069821
0.007006,2.8450665000000004e-08,1.7630319480000002e-06,-0.0915860415,0.1655601221
0.006563,2.8562896000000002e-08,1.7628297785e-06,-0.091074762,0.1640639812
0.006152,2.8675428000000004e-08,1.7626277755e-06,-0.0905685151,0.1625812919
0.005771,2.8788262500000002e-08,1.7624259425e-06,-0.0900672852,0.1611119502
0.005416,2.8901401e-08,1.7622242830000004e-06,-0.0895710577,0.1596558542
0.005086,2.9014846000000003e-08,1.7620228005e-06,-0.0890798039,0.1582129002
0.00478,2.9128598500000002e-08,1.7618214970000002e-06,-0.0885930707,0.1567832208
0.004495,2.9242660500000002e-08,1.761620373e-06,-0.0881102435,0.1553670409
0.004229,2.9357033000000003e-08,1.7614194285000003e-06,-0.0876312553,0.153964269
0.003981,2.9471719000000004e-08,1.7612186640000001e-06,-0.0871560768,0.1525747783
0.00375,2.9586719000000002e-08,1.76101808e-06,-0.0866846796,0.1511984459
0.003534,2.97020355e-08,1.7608176765e-06,-0.086217037,0.1498351516
0.003333,2.9817670000000003e-08,1.7606174540000001e-06,-0.0857531216,0.1484847759
0.003144,2.9933624e-08,1.7604174135000002e-06,-0.0852929072,0.1471472026
0.002968,3.0049898e-08,1.7602175565000002e-06,-0.0848363711,0.1458223249
0.002803,3.01664925e-08,1.7600178865000001e-06,-0.0843834909,0.1445100391
0.002649,3.028340850000001e-08,1.759818405e-06,-0.0839342454,0.1432102446
0.002504,3.04006455e-08,1.7596191145000003e-06,-0.0834886118,0.1419228379
0.002369,3.0518205000000005e-08,1.7594200175e-06,-0.0830464888,0.1406477585
0.002242,3.0636087500000004e-08,1.7592211150000003e-06,-0.0826074565,0.1393851341
0.002123,3.07542925e-08,1.7590224065000003e-06,-0.0821713636,0.1381349378
0.002011,3.08728215e-08,1.7588238935000001e-06,-0.0817381807,0.1368970598
0.001906,3.09916745e-08,1.758625576e-06,-0.0813078779,0.1356713893
0.001807,3.1110851500000004e-08,1.7584274540000002e-06,-0.0808804284,0.134457822
0.001714,3.12303535e-08,1.7582295285e-06,-0.0804558021,0.1332562486
0.001627,3.1350180500000006e-08,1.7580318e-06,-0.0800339695,0.1320665626
0.001545,3.1470332e-08,1.7578342695e-06,-0.0796149039,0.1308886629
0.001468,3.15908085e-08,1.7576369375000001e-06,-0.0791985759,0.1297224458
0.001395,3.171161e-08,1.7574398050000002e-06,-0.0787849622,0.1285678174
0.001326,3.1832735500000005e-08,1.7572428740000002e-06,-0.0783740259,0.1274246647
0.001261,3.195418550000001e-08,1.757046144e-06,-0.0779657445,0.1262929268
0.0012,3.207596e-08,1.756849616e-06,-0.0775599516,0.1251724917
0.001142,3.2198058e-08,1.7566532905000002e-06,-0.0771566921,0.1240634341
0.001088,3.2320479500000007e-08,1.756457168e-06,-0.0767556885,0.1229653045
0.001037,3.2443224000000007e-08,1.7562612490000004e-06,-0.0763574609,0.1218787747
0.000988,3.25662915e-08,1.756065533e-06,-0.075960791,0.1208020871
0.000942,3.2689681000000004e-08,1.7558700215000001e-06,-0.0755691009,0.1197401518
0.0009,3.2813393e-08,1.7556747135000002e-06,-0.0751748019,0.1186816947
0.000103,3.2827724e-08,1.7556521345000001e-06,-0.0752159253,0.1185053297
0.000108,3.28428225e-08,1.7556283565e-06,-0.0751680375,0.1183787367
0.000113,3.2858688500000005e-08,1.755603381e-06,-0.0751184572,0.1182468816
0.000118,3.2875323500000004e-08,1.7555772085e-06,-0.0750656286,0.1181073926
0.000122,3.2892728e-08,1.7555498375000002e-06,-0.0750104577,0.1179617024
0.000127,3.29109045e-08,1.7555212685e-06,-0.0749529608,0.1178098527
0.000131,3.29298525e-08,1.7554915020000003e-06,-0.0748929902,0.1176516309
0.000135,3.2949574500000006e-08,1.755460538e-06,-0.0748307227,0.1174873315
0.00014,3.2970071e-08,1.7554283765000001e-06,-0.0747660606,0.1173168231
0.000144,3.2991343e-08,1.7553950190000002e-06,-0.0746990781,0.1171402415
0.000148,3.30133915e-08,1.7553604660000001e-06,-0.0746297592,0.1169575841
0.000152,3.303621750000001e-08,1.7553247170000001e-06,-0.0745581279,0.1167689118
0.000155,3.30598215e-08,1.7552877745000002e-06,-0.0744841852,0.1165742486
0.000159,3.3084205e-08,1.7552496390000001e-06,-0.0744079465,0.1163736447
0.000162,3.3109369000000004e-08,1.7552103115000001e-06,-0.0743294174,0.1161671336
0.000166,3.3135314e-08,1.755169793e-06,-0.0742486097,0.1159547603
0.000169,3.3162041000000006e-08,1.7551280850000003e-06,-0.0741655322,0.1157365658
0.000172,3.318955100000001e-08,1.755085189e-06,-0.0740801941,0.1155125927
0.000175,3.321784500000001e-08,1.7550411060000002e-06,-0.0739926051,0.115282885
0.000178,3.3246924e-08,1.754995838e-06,-0.0739027768,0.1150474899
0.00018,3.3276789e-08,1.7549493855000002e-06,-0.073810718,0.1148064518
0.000183,3.3307441000000007e-08,1.7549017510000002e-06,-0.0737164403,0.11455982
0.000186,3.3338881000000003e-08,1.7548529355000001e-06,-0.0736199527,0.1143076402
0.000188,3.3371109000000006e-08,1.754802941e-06,-0.0735212688,0.1140499662
0.00019,3.3404128e-08,1.7547517690000002e-06,-0.0734203993,0.1137868415
0.000192,3.34379375e-08,1.754699421e-06,-0.0733173636,0.1135183211
0.000194,3.3472538500000005e-08,1.7546459000000002e-06,-0.0732121732,0.1132444575
0.000196,3.3507933e-08,1.754591207e-06,-0.0731048382,0.1129653008
0.000197,3.35441225e-08,1.754535343e-06,-0.0729953702,0.1126809014
0.000199,3.3581107e-08,1.7544783105000001e-06,-0.0728837844,0.1123913194
0.0002,3.3618888e-08,1.7544201120000002e-06,-0.0727700956,0.1120966151
0.000202,3.3657467e-08,1.7543607495e-06,-0.0726543125,0.1117968382
0.000203,3.3696845e-08,1.7543002235e-06,-0.0725364499,0.1114920482
0.000204,3.3737023000000004e-08,1.7542385380000001e-06,-0.072416523,0.1111823067
0.000205,3.37780025e-08,1.754175693e-06,-0.0722945419,0.110867668
0.000206,3.3819785e-08,1.7541116930000002e-06,-0.0721705248,0.1105481994
0.000206,3.3862371500000007e-08,1.7540465380000001e-06,-0.0720444814,0.1102239555
0.000207,3.3905764500000005e-08,1.7539802295000002e-06,-0.0719164239,0.1098949929
0.000207,3.39499645e-08,1.7539127710000001e-06,-0.0717863703,0.1095613808
0.000208,3.3994971500000003e-08,1.753844167e-06,-0.071654339,0.1092231914
0.000208,3.404079e-08,1.7537744140000002e-06,-0.0715203315,0.1088804659
0.000208,3.40874195e-08,1.7537035185e-06,-0.0713843736,0.1085332851
0.000208,3.4134862e-08,1.7536314815000001e-06,-0.071246476,0.1081817108
0.000208,3.41831185e-08,1.7535583060000002e-06,-0.0711066497,0.1078258019
0.000208,3.4232191e-08,1.7534839930000003e-06,-0.0709649175,0.1074656371
0.000208,3.4282081500000007e-08,1.7534085450000002e-06,-0.070821283,0.1071012648
0.000207,3.43327915e-08,1.7533319645000003e-06,-0.0706757684,0.1067327635
0.000207,3.4384322500000004e-08,1.7532542530000002e-06,-0.0705283842,0.106360194
0.000206,3.4436676e-08,1.7531754145000001e-06,-0.0703791532,0.1059836368
0.000206,3.44898535e-08,1.7530954505e-06,-0.0702280817,0.1056031488
0.000205,3.4543858e-08,1.7530143625000002e-06,-0.0700751749,0.1052187809
0.000204,3.4598691e-08,1.752932153e-06,-0.0699204741,0.1048306434
0.000203,3.4654353000000004e-08,1.752848825e-06,-0.0697639726,0.104438774
0.000202,3.4710846e-08,1.7527643825e-06,-0.0696056996,0.1040432651
0.000201,3.47681745e-08,1.7526788225000002e-06,-0.0694456489,0.1036441524
0.0002,3.4826337e-08,1.7525921535000001e-06,-0.0692838625,0.1032415479
0.000199,3.4885337e-08,1.752504375e-06,-0.0691203373,0.1028354988
